12340288,A01,15000,1,1
12340289,A01,17000,1,1
12340290,A01,3000,1,0
12340291,A01,18000,0,1
12340292,A01,7000,0,0
12340293,A01,18000,0,0
12340294,A01,13000,1,0
12340295,A01,18000,0,0
12340296,A01,13000,0,1
12340297,A01,8000,1,0
12340298,A01,6000,0,0
12340299,A01,17000,1,0
12340300,A02,12000,1,1
12340301,A02,12000,1,0
12340302,A02,13000,0,1
12340303,A02,10000,0,0
12340304,A02,5000,1,1
12340305,A02,13000,1,0
12340306,A02,4000,1,0
12340307,A02,12000,1,1
12340308,A02,20000,0,1
12340309,A02,17000,0,1
12340310,A02,4000,1,0
12340311,A02,11000,1,0
12340312,A02,14000,0,0
12340313,A02,5000,0,0
12340314,A02,5000,1,1
12340315,A02,11000,1,1
12340316,A02,13000,1,1
12340317,A02,2000,0,0
12340318,A02,16000,1,1
12340319,A02,10000,1,0
12340320,A02,10000,0,1
12340321,A02,16000,1,1
12340322,A02,20000,1,0
12340323,A02,18000,1,0
12340324,A02,11000,1,1
12340325,A02,7000,1,1
12340326,A02,12000,1,1
12340327,A02,19000,0,0
12340328,A02,17000,1,0
12340329,A02,6000,1,0
12340330,A02,14000,0,0
12340331,A02,7000,1,0
12340332,A02,9000,0,1
12340333,A02,16000,1,0
12340334,A02,5000,0,1
12340335,A02,8000,1,1
12340336,A02,15000,0,1
12340337,A02,16000,1,0
12340338,A02,1000,1,1
12340339,A02,3000,0,0
12340340,A02,9000,0,0
12340341,A02,20000,0,0
12340342,A02,13000,1,0
12340343,A02,12000,1,0
12340344,A02,5000,0,1
12340345,A02,2000,1,1
12340346,A02,19000,0,1
12340347,A02,5000,1,0
12340348,A02,13000,1,0
12340349,A02,20000,0,1
12340350,A02,15000,1,0
12340351,A02,20000,0,1
12340352,A02,1000,1,0
12340353,A02,18000,1,0
12340354,A02,1000,0,1
12340355,A02,12000,0,0
12340356,A02,19000,1,0
12340357,A02,6000,1,1
12340358,A02,17000,0,1
12340359,A02,7000,0,1
12340360,A02,19000,1,1
12340361,A02,8000,0,1
12340362,A02,9000,1,1
12340363,A02,11000,0,0
12340364,A02,3000,0,1
12340365,A02,5000,1,1
12340366,A02,19000,0,1
12340367,A02,20000,0,0
12340368,A02,18000,1,0
12340369,A02,3000,0,1
12340370,A02,10000,0,0
12340371,A02,19000,1,0
12340372,A02,8000,1,1
12340373,A02,14000,1,1
12340374,A02,6000,1,1
12340375,A02,17000,1,1
12340376,A02,17000,1,0
12340377,A02,9000,0,1
12340378,A02,7000,1,1
12340379,A02,2000,1,1
12340380,A02,3000,0,0
12340381,A02,7000,0,1
12340382,A02,10000,1,1
12340383,A02,17000,1,0
12340384,A02,11000,0,0
12340385,A02,10000,0,1
12340386,A02,12000,0,0
12340387,A02,8000,0,1
12340388,A02,8000,1,1
12340389,A02,15000,0,0
12340390,A02,9000,0,0
12340391,A02,13000,1,1
12340392,A02,16000,0,1
12340393,A02,8000,1,1
12340394,A02,17000,1,1
12340395,A02,9000,1,0
12340396,A02,16000,0,0
12340397,A02,6000,1,1
12340398,A02,11000,0,1
12340399,A02,1000,0,0
12340400,A02,6000,1,1
12340401,A02,10000,1,0
12340402,A02,9000,1,1
12340403,A02,7000,0,0
12340404,A02,14000,1,1
12340405,A02,20000,0,1
12340406,A02,3000,0,1
12340407,A02,15000,0,0
12340408,A02,13000,0,1
12340409,A02,8000,1,1
12340410,A02,9000,1,1
12340411,A02,7000,0,1
12340412,A02,2000,0,1
12340413,A02,1000,0,1
12340414,A02,5000,1,0
12340415,A02,1000,1,1
12340416,A02,8000,1,0
12340417,A02,11000,1,0
12340418,A02,20000,0,1
12340419,A02,16000,0,1
12340420,A02,2000,0,0
12340421,A02,9000,1,1
12340422,A02,19000,1,0
12340423,A02,5000,1,1
12340424,A02,19000,0,0
12340425,A02,12000,1,1
12340426,A02,1000,1,1
12340427,A02,9000,1,0
12340428,A02,13000,1,0
12340429,A02,8000,0,1
12340430,A02,15000,1,1
12340431,A02,11000,1,0
12340432,A02,3000,0,0
12340433,A02,17000,1,0
12340434,A02,20000,0,0
12340435,A02,5000,0,1
12340436,A02,11000,0,0
12340437,A02,13000,0,0
12340438,A02,10000,1,1
12340439,A02,5000,0,1
12340440,A02,2000,0,0
12340441,A02,9000,0,0
12340442,A02,2000,1,0
12340443,A02,16000,0,1
12340444,A02,4000,0,0
12340445,A02,17000,1,0
12340446,A02,19000,1,0
12340447,A02,4000,1,0
12340448,A02,12000,1,0
12340449,A02,10000,1,1
12340450,A02,12000,0,1
12340451,A02,2000,0,1
12340452,A02,9000,1,0
12340453,A02,12000,0,0
12340454,A02,8000,0,0
12340455,A02,12000,1,0
12340456,A02,4000,1,1
12340457,A02,17000,1,0
12340458,A02,1000,0,1
12340459,A02,2000,0,1
12340460,A02,1000,0,1
12340461,A02,2000,1,0
12340462,A02,10000,0,1
12340463,A02,18000,1,0
12340464,A02,5000,1,1
12340465,A02,7000,1,0
12340466,A02,2000,0,1
12340467,A02,18000,0,1
12340468,A02,18000,1,1
12340469,A02,9000,1,0
12340470,A02,12000,1,1
12340471,A02,3000,0,1
12340472,A02,15000,0,1
12340473,A02,17000,0,0
12340474,A02,12000,0,1
12340475,A02,17000,0,0
12340476,A02,3000,1,1
12340477,A02,16000,0,0
12340478,A02,9000,1,1
12340479,A02,10000,0,1
12340480,A02,20000,0,1
12340481,A02,8000,0,0
12340482,A02,14000,1,1
12340483,A02,10000,1,1
12340484,A02,20000,0,1
12340485,A02,9000,0,0
12340486,A02,20000,1,1
12340487,A02,8000,0,0
12340488,A02,3000,1,1
12340489,A02,7000,1,1
12340490,A02,5000,1,1
12340491,A02,12000,0,1
12340492,A02,18000,1,0
12340493,A02,20000,1,1
12340494,A02,10000,1,0
12340495,A02,19000,0,1
12340496,A02,1000,0,1
12340497,A02,14000,0,1
12340498,A02,19000,0,0
12340499,A02,13000,0,1
12340500,A02,13000,1,0
12340501,A02,1000,0,1
12340502,A02,3000,1,1
12340503,A02,5000,0,0
12340504,A02,16000,1,1
12340505,A02,8000,0,1
12340506,A02,8000,1,0
12340507,A02,17000,0,1
12340508,A02,4000,0,1
12340509,A02,17000,0,0
12340510,A02,6000,1,0
12340511,A02,4000,1,1
12340512,A02,11000,0,0
12340513,A02,11000,0,1
12340514,A02,5000,0,0
12340515,A02,2000,1,1
12340516,A02,5000,1,0
12340517,A02,15000,0,1
12340518,A02,14000,1,1
12340519,A02,15000,0,1
12340520,A02,17000,0,0
12340521,A02,18000,0,1
12340522,A02,5000,0,0
12340523,A02,1000,1,1
12340524,A02,10000,0,0
12340525,A02,15000,1,0
12340526,A02,7000,0,0
12340527,A02,20000,1,0
12340528,A02,10000,0,0
12340529,A02,5000,0,1
12340530,A02,6000,0,0
12340531,A02,8000,0,1
12340532,A02,18000,0,0
12340533,A02,13000,1,1
12340534,A02,7000,1,1
12340535,A02,15000,0,1
12340536,A02,9000,1,1
12340537,A02,14000,1,0
12340538,A02,3000,0,1
12340539,A02,12000,0,0
12340540,A02,14000,1,1
12340541,A02,13000,0,0
12340542,A02,7000,0,1
12340543,A02,12000,1,1
12340544,A02,9000,1,0
12340545,A02,20000,1,1
12340546,A02,1000,0,0
12340547,A02,8000,0,1
12340548,A02,10000,1,1
12340549,A02,18000,1,1
12340550,A02,18000,0,0
12340551,A02,8000,1,1
12340552,A02,5000,1,1
12340553,A02,6000,0,1
12340554,A02,17000,1,1
12340555,A02,11000,0,0
12340556,A02,10000,1,0
12340557,A02,18000,1,0
12340558,A02,10000,1,0
12340559,A02,19000,0,1
12340560,A02,1000,1,1
12340561,A02,11000,1,0
12340562,A02,5000,1,0
12340563,A02,16000,0,0
12340564,A02,10000,1,0
12340565,A02,3000,0,0
12340566,A02,16000,1,0
12340567,A02,13000,0,1
12340568,A02,14000,0,0
12340569,A02,15000,1,0
12340570,A02,11000,1,1
12340571,A02,8000,0,0
12340572,A02,15000,1,0
12340573,A02,3000,1,1
12340574,A02,15000,0,1
12340575,A02,20000,0,1
12340576,A02,19000,1,1
12340577,A02,11000,1,0
12340578,A02,17000,0,1
12340579,A02,16000,1,1
12340580,A02,19000,0,0
12340581,A02,15000,0,0
12340582,A02,5000,0,1
12340583,A02,7000,0,1
12340584,A02,15000,1,1
12340585,A02,3000,1,1
12340586,A02,12000,1,0
12340587,A02,6000,1,0
12340588,A02,14000,0,1
12340589,A02,14000,0,1
12340590,A02,15000,0,0
12340591,A02,3000,0,1
12340592,A02,4000,0,0
12340593,A02,14000,0,1
12340594,A02,11000,0,1
12340595,A02,16000,0,1
12340596,A02,12000,0,1
12340597,A02,10000,1,1
12340598,A02,16000,0,0
12340599,A02,8000,0,0
12340600,A03,16000,0,0
12340601,A03,7000,1,1
12340602,A03,2000,0,1
12340603,A03,3000,0,1
12340604,A03,9000,0,0
12340605,A03,7000,1,1
12340606,A03,3000,1,1
12340607,A03,7000,1,1
12340608,A03,11000,0,0
12340609,A03,12000,1,1
12340610,A03,11000,1,0
12340611,A03,12000,1,1
12340612,A03,6000,1,1
12340613,A03,10000,1,1
12340614,A03,7000,0,0
12340615,A03,20000,0,1
12340616,A03,8000,1,0
12340617,A03,17000,0,1
12340618,A03,12000,1,0
12340619,A03,20000,0,1
12340620,A03,14000,0,0
12340621,A03,18000,0,1
12340622,A03,1000,0,0
12340623,A03,20000,1,0
12340624,A03,17000,0,0
12340625,A03,8000,0,1
12340626,A03,20000,1,1
12340627,A03,6000,0,1
12340628,A03,14000,1,0
12340629,A03,7000,0,0
12340630,A03,14000,1,1
12340631,A03,10000,1,0
12340632,A03,15000,0,1
12340633,A03,9000,1,0
12340634,A03,18000,1,1
12340635,A03,9000,0,0
12340636,A03,9000,1,1
12340637,A03,2000,1,1
12340638,A03,18000,1,0
12340639,A03,13000,1,0
12340640,A03,15000,0,0
12340641,A03,10000,0,0
12340642,A03,2000,0,0
12340643,A03,6000,0,0
12340644,A03,9000,1,0
12340645,A03,13000,0,0
12340646,A03,15000,0,0
12340647,A03,11000,0,0
12340648,A03,2000,1,0
12340649,A03,20000,0,1
12340650,A03,20000,1,1
12340651,A03,11000,1,0
12340652,A03,17000,0,0
12340653,A03,14000,1,0
12340654,A03,9000,0,1
12340655,A03,14000,0,1
12340656,A03,16000,0,1
12340657,A03,2000,0,1
12340658,A03,8000,1,0
12340659,A03,7000,1,0
12340660,A03,6000,1,0
12340661,A03,16000,0,1
12340662,A03,20000,1,1
12340663,A03,5000,1,1
12340664,A03,9000,0,1
12340665,A03,11000,0,1
12340666,A03,9000,0,1
12340667,A03,16000,1,0
12340668,A03,15000,0,0
12340669,A03,7000,0,1
12340670,A03,17000,0,0
12340671,A03,2000,0,1
12340672,A03,7000,1,0
12340673,A03,11000,1,0
12340674,A03,10000,0,1
12340675,A03,14000,1,0
12340676,A03,9000,0,1
12340677,A03,15000,0,0
12340678,A03,17000,1,0
12340679,A03,20000,1,1
12340680,A03,15000,1,1
12340681,A03,3000,0,1
12340682,A03,8000,0,0
12340683,A03,11000,1,1
12340684,A03,20000,0,1
12340685,A03,19000,0,1
12340686,A03,2000,0,1
12340687,A03,5000,0,0
12340688,A03,7000,1,1
12340689,A03,17000,0,1
12340690,A03,15000,1,0
12340691,A03,14000,1,0
12340692,A03,9000,1,1
12340693,A03,20000,1,1
12340694,A03,10000,0,1
12340695,A03,12000,0,1
12340696,A03,4000,0,0
12340697,A03,3000,1,1
12340698,A03,1000,0,0
12340699,A03,6000,0,1
12340700,A03,7000,0,0
12340701,A03,3000,0,0
12340702,A03,4000,0,0
12340703,A03,11000,1,0
12340704,A03,18000,0,1
12340705,A03,6000,1,1
12340706,A03,7000,1,0
12340707,A03,6000,1,0
12340708,A03,10000,0,1
12340709,A03,9000,1,1
12340710,A03,19000,1,1
12340711,A03,12000,0,0
12340712,A03,15000,1,0
12340713,A03,16000,0,1
12340714,A03,17000,0,0
12340715,A03,10000,1,1
12340716,A03,19000,0,0
12340717,A03,9000,1,0
12340718,A03,12000,0,1
12340719,A03,10000,1,0
12340720,A03,20000,1,0
12340721,A03,7000,0,1
12340722,A03,5000,1,1
12340723,A03,13000,1,0
12340724,A03,15000,1,1
12340725,A03,20000,1,0
12340726,A03,5000,0,1
12340727,A03,19000,1,0
12340728,A03,15000,0,0
12340729,A03,15000,0,0
12340730,A03,20000,0,1
12340731,A03,3000,0,1
12340732,A03,20000,0,1
12340733,A03,5000,1,0
12340734,A03,18000,1,0
12340735,A03,14000,0,0
12340736,A03,7000,0,1
12340737,A03,6000,0,1
12340738,A03,17000,1,0
12340739,A03,3000,1,1
12340740,A03,12000,1,1
12340741,A03,5000,0,1
12340742,A03,14000,1,0
12340743,A03,14000,0,0
12340744,A03,20000,0,1
12340745,A03,5000,0,1
12340746,A03,9000,1,0
12340747,A03,10000,1,0
12340748,A03,10000,0,0
12340749,A03,6000,0,0
12340750,A03,13000,0,0
12340751,A03,15000,1,0
12340752,A03,18000,0,1
12340753,A03,17000,0,0
12340754,A03,6000,1,1
12340755,A03,1000,0,1
12340756,A03,11000,0,0
12340757,A03,11000,0,1
12340758,A03,4000,0,0
12340759,A03,7000,1,1
12340760,A03,18000,0,1
12340761,A03,5000,0,0
12340762,A03,4000,1,1
12340763,A03,17000,0,0
12340764,A03,7000,0,0
12340765,A03,17000,1,1
12340766,A03,11000,1,1
12340767,A03,5000,1,0
12340768,A03,17000,1,0
12340769,A03,9000,1,1
12340770,A03,12000,1,1
12340771,A03,20000,1,0
12340772,A03,18000,0,0
12340773,A03,14000,0,0
12340774,A03,12000,0,1
12340775,A03,6000,0,0
12340776,A03,12000,0,0
12340777,A03,3000,1,0
12340778,A03,13000,1,0
12340779,A03,19000,1,1
12340780,A03,9000,1,1
12340781,A03,20000,1,1
12340782,A03,18000,1,1
12340783,A03,6000,1,0
12340784,A03,9000,0,0
12340785,A03,2000,1,0
12340786,A03,10000,0,1
12340787,A03,5000,0,1
12340788,A03,3000,0,1
12340789,A03,10000,1,1
12340790,A03,12000,0,1
12340791,A03,18000,1,1
12340792,A03,9000,1,0
12340793,A03,2000,1,1
12340794,A03,7000,0,1
12340795,A03,10000,1,1
12340796,A03,16000,0,1
12340797,A03,16000,0,0
12340798,A03,20000,0,0
12340799,A03,7000,0,1
12340800,A03,13000,0,1
12340801,A03,17000,1,0
12340802,A03,4000,1,0
12340803,A03,7000,1,1
12340804,A03,2000,1,1
12340805,A03,9000,0,1
12340806,A03,13000,1,1
12340807,A03,20000,1,0
12340808,A03,11000,0,0
12340809,A03,14000,0,1
12340810,A03,17000,1,1
12340811,A03,15000,0,0
12340812,A03,11000,0,1
12340813,A03,15000,1,1
12340814,A03,18000,0,1
12340815,A03,6000,1,0
12340816,A03,6000,1,1
12340817,A03,20000,0,1
12340818,A03,1000,1,1
12340819,A03,2000,1,1
12340820,A03,5000,0,1
12340821,A03,20000,1,1
12340822,A03,17000,0,1
12340823,A03,14000,1,1
12340824,A03,9000,0,0
12340825,A03,19000,0,0
12340826,A03,16000,0,1
12340827,A03,10000,1,1
12340828,A03,3000,0,0
12340829,A03,9000,1,1
12340830,A03,9000,1,1
12340831,A03,8000,0,1
12340832,A03,9000,1,1
12340833,A03,11000,0,0
12340834,A03,9000,0,1
12340835,A03,13000,1,0
12340836,A03,6000,0,1
12340837,A03,5000,1,0
12340838,A03,9000,0,1
12340839,A03,20000,0,1
12340840,A03,15000,0,1
12340841,A03,2000,0,1
12340842,A03,9000,0,1
12340843,A03,20000,1,1
12340844,A03,1000,0,0
12340845,A03,10000,0,1
12340846,A03,6000,0,1
12340847,A03,3000,1,1
12340848,A03,4000,0,0
12340849,A03,10000,1,0
12340850,A03,19000,0,1
12340851,A03,4000,1,1
12340852,A03,18000,1,1
12340853,A03,1000,1,1
12340854,A03,10000,1,1
12340855,A03,6000,0,0
12340856,A03,1000,1,0
12340857,A03,2000,0,1
12340858,A03,7000,0,0
12340859,A03,14000,0,0
12340860,A03,3000,0,1
12340861,A03,1000,1,1
12340862,A03,17000,0,1
12340863,A03,20000,0,1
12340864,A03,8000,1,1
12340865,A03,15000,0,1
12340866,A03,3000,1,0
12340867,A03,18000,0,0
12340868,A03,11000,1,1
12340869,A03,3000,0,1
12340870,A03,10000,1,0
12340871,A03,14000,1,0
12340872,A03,14000,0,0
12340873,A03,3000,1,1
12340874,A03,9000,1,1
12340875,A03,6000,1,1
12340876,A03,11000,1,0
12340877,A03,1000,0,1
12340878,A03,13000,1,0
12340879,A03,10000,1,1
12340880,A03,7000,1,0
12340881,A03,3000,1,0
12340882,A03,12000,0,0
12340883,A03,6000,0,0
12340884,A03,17000,0,0
12340885,A03,18000,1,0
12340886,A03,11000,1,1
12340887,A03,18000,0,0
12340888,A03,18000,1,1
12340889,A03,15000,1,1
12340890,A03,7000,1,1
12340891,A03,6000,0,0
12340892,A03,13000,1,0
12340893,A03,19000,1,0
12340894,A03,16000,0,1
12340895,A03,19000,0,1
12340896,A03,14000,1,1
12340897,A03,13000,0,0
12340898,A03,10000,1,1
12340899,A03,13000,1,0
12340900,A03,16000,0,0
12340901,A03,2000,1,1
12340902,A03,3000,0,0
12340903,A03,15000,1,1
12340904,A03,19000,0,0
12340905,A03,9000,1,1
12340906,A03,2000,1,1
12340907,A03,18000,1,1
12340908,A03,13000,0,1
12340909,A03,17000,0,1
12340910,A03,13000,0,0
12340911,A03,9000,0,0
12340912,A03,7000,0,0
12340913,A03,5000,0,0
12340914,A03,4000,1,1
12340915,A03,17000,0,1
12340916,A03,4000,1,1
12340917,A03,14000,0,0
12340918,A03,10000,0,1
12340919,A03,10000,1,1
12340920,A03,10000,1,0
12340921,A03,20000,0,1
12340922,A03,14000,1,1
12340923,A03,14000,1,0
12340924,A03,10000,0,1
12340925,A03,7000,1,1
12340926,A03,11000,1,0
12340927,A03,2000,1,1
12340928,A03,16000,0,1
12340929,A03,17000,0,0
12340930,A03,6000,1,0
12340931,A03,7000,0,0
12340932,A03,6000,0,1
12340933,A03,14000,1,0
12340934,A03,10000,0,0
12340935,A03,13000,1,1
12340936,A03,2000,0,1
12340937,A03,12000,0,0
12340938,A03,18000,0,0
12340939,A03,16000,0,0
12340940,A03,10000,1,1
12340941,A03,5000,0,1
12340942,A03,6000,0,1
12340943,A03,10000,0,0
12340944,A03,13000,0,1
12340945,A03,14000,0,0
12340946,A03,3000,0,1
12340947,A03,17000,1,0
12340948,A03,5000,1,0
12340949,A03,10000,0,1
12340950,A03,8000,0,1
12340951,A03,18000,1,1
12340952,A03,3000,0,1
12340953,A03,20000,1,1
12340954,A03,3000,1,1
12340955,A03,9000,1,0
12340956,A03,11000,1,1
12340957,A03,14000,1,0
12340958,A03,14000,0,1
12340959,A03,16000,0,1
12340960,A03,1000,1,0
12340961,A03,3000,0,1
12340962,A03,4000,1,1
12340963,A03,19000,0,0
12340964,A03,14000,0,0
12340965,A03,12000,1,1
12340966,A03,19000,1,0
12340967,A03,2000,1,0
12340968,A03,4000,0,0
12340969,A03,8000,0,1
12340970,A03,10000,0,0
12340971,A03,8000,1,1
12340972,A03,15000,0,1
12340973,A03,10000,0,0
12340974,A03,13000,1,0
12340975,A03,11000,1,0
12340976,A03,12000,0,0
12340977,A03,8000,1,0
12340978,A03,9000,0,0
12340979,A03,17000,0,0
12340980,A03,17000,0,1
12340981,A03,5000,0,1
12340982,A03,3000,0,1
12340983,A03,6000,1,0
12340984,A03,1000,1,0
12340985,A03,19000,0,0
12340986,A03,2000,1,1
12340987,A03,16000,0,0
12340988,A03,15000,0,0
12340989,A03,19000,0,1
12340990,A03,20000,0,0
12340991,A03,8000,0,1
12340992,A03,13000,1,1
12340993,A03,7000,1,0
12340994,A03,14000,1,1
12340995,A03,3000,1,0
12340996,A03,2000,0,0
12340997,A03,3000,0,1
12340998,A03,3000,0,0
12340999,A03,13000,0,1
